,ds,yhat,yhat_lower,yhat_upper
0,2015-05-10,119.4228352911303,116.58193127616751,122.25038769512027
1,2015-05-17,121.60689365675198,118.72324796674937,124.70739823764687
2,2015-05-24,122.16949902127448,119.10809594514495,125.12721860094388
3,2015-05-31,122.63959006573323,119.59935075423033,125.59957769123737
4,2015-06-07,125.27232792199669,122.20203914043356,128.15839276384696
5,2015-06-14,125.01698991424901,122.18935795769612,127.81642614984233
6,2015-06-21,126.66297597963649,124.03131845914336,129.66375416904745
7,2015-06-28,127.11422861273732,124.2607607383041,129.87772405805862
8,2015-07-05,127.53562498765373,124.41793203801758,130.4325844513267
9,2015-07-12,125.4681435108849,122.58282887268726,128.42407065959534
10,2015-07-19,126.34728147037868,123.39802596540738,129.189873004826
11,2015-07-26,127.10722835267933,124.30595249928977,130.0406504956284
12,2015-08-02,129.4208269772604,126.50878682444649,132.16462285172528
13,2015-08-09,137.9211631565467,135.04268625810278,140.74898457084055
14,2015-08-16,132.78467601538213,129.8065027626569,135.859429982432
15,2015-08-23,131.91732825692588,128.95223492948753,134.9531158393622
16,2015-08-30,132.07867017651543,129.10170859230573,134.98884647683113
17,2015-09-06,134.8875281065524,131.9475332946164,137.9286978668722
18,2015-09-13,133.4999498614967,130.6672444564144,136.46155710717807
19,2015-09-20,139.11847744343262,136.3723581043576,141.89291058077822
20,2015-09-27,131.00509880597588,128.15459757840475,133.87324190724465
21,2015-10-04,130.74701038533166,127.77197772744933,133.65953932938916
22,2015-10-11,129.7112829949887,126.66105401403323,132.72946471094957
23,2015-10-18,129.78450075449965,126.67008823057027,132.6837452516663
24,2015-10-25,126.94097232184664,124.10959084625034,129.81891689365543
25,2015-11-01,124.39429567236625,121.42522928747593,127.46427474398062
26,2015-11-08,124.41402537376156,121.68008202302691,127.31918328333802
27,2015-11-15,123.04905662715689,120.04164810022868,125.89483799747899
28,2015-11-22,121.06672998956094,118.3837493919039,124.04027479411933
29,2015-11-29,118.10986549106701,115.12188430751272,121.00460298580862
30,2015-12-06,116.73833894850692,113.93902381893615,119.55218181812455
31,2015-12-13,113.37729906982497,110.51239035690703,116.29131204807734
32,2015-12-20,114.35070621015782,111.29297196518263,117.20751407598624
33,2015-12-27,114.97864495322267,112.04725453234032,117.80206194167293
34,2016-01-03,115.53064418367005,112.79175728823026,118.60173972347395
35,2016-01-10,114.27578735426123,111.52279083646951,117.28316728860509
36,2016-01-17,114.03136098884663,111.14359453680773,116.78680188172245
37,2016-01-24,113.57571404484064,110.67461147501983,116.61933423259362
38,2016-01-31,114.99237374979388,112.12619951656157,117.82383257608384
39,2016-02-07,117.89389896966604,114.8605551446746,120.67860378426818
40,2016-02-14,115.9448641898273,113.27099252527316,118.9477334069757
41,2016-02-21,113.41130708359809,110.54113795480767,116.32489316853672
42,2016-02-28,111.98438205077284,109.06032614407046,114.96946753512857
43,2016-03-06,114.42208498485407,111.54491793889008,117.20828031727137
44,2016-03-13,114.94651175456389,111.94763901170263,117.70096229993958
45,2016-03-20,117.18427675822299,114.27557337106147,119.97318205075199
46,2016-03-27,116.51077554071831,113.56221959833783,119.48510617101093
47,2016-04-03,115.85167133935715,113.14404583964132,118.72452136770849
48,2016-04-10,115.66335487368536,112.92291596480865,118.5842741893664
49,2016-04-17,116.22383053403202,113.43930458627361,118.98116161777719
50,2016-04-24,115.64797805606287,112.59327519088905,118.40732726760366
51,2016-05-01,116.07827320483531,113.13812434850146,119.12172663999714
52,2016-05-08,119.25516712890456,116.30727440918174,122.09591502593608
53,2016-05-15,119.44619896128383,116.59691367175638,122.43119508150517
54,2016-05-22,120.12145501051398,117.33191346707461,123.10928479962683
55,2016-05-29,119.70140221782174,116.89983958707928,122.67273087910147
56,2016-06-05,120.5261934440821,117.75510628437817,123.55599997189452
57,2016-06-12,119.52967717647378,116.78679621178547,122.32856708054453
58,2016-06-19,121.64021724494106,118.51251685893835,124.54592179100143
59,2016-06-26,121.84487747947364,118.77161138303383,124.84367151216257
60,2016-07-03,121.50796392501914,118.77140050524113,124.24676017718137
61,2016-07-10,121.0176670597054,118.10220646470923,124.02576875768759
62,2016-07-17,120.3030715597239,117.48101210230745,123.29153015265155
63,2016-07-24,119.91948437849933,116.90815587350687,122.95126333007357
64,2016-07-31,121.22831950319058,118.46419818149158,124.52311152923909
65,2016-08-07,129.95582882226697,127.08362037782383,132.906500899574
66,2016-08-14,123.09288910472966,120.1019051850778,125.92853653644234
67,2016-08-21,122.5055347486906,119.64975726734957,125.49750002423932
68,2016-08-28,121.69503623110603,118.78478499831252,124.6364470230212
69,2016-09-04,122.67335040157933,119.80643332302729,125.68164979277735
70,2016-09-11,121.62055381987892,118.65143967191888,124.52983661708413
71,2016-09-18,121.67920696953182,119.00000375093161,124.7030301043958
72,2016-09-25,119.50395805418617,116.58509943398695,122.4231255003681
73,2016-10-02,118.54166625756163,115.53062267490967,121.42535103234192
74,2016-10-09,125.79686933640984,122.92091662857003,128.6438107818789
75,2016-10-16,118.69889065414647,115.936625139543,121.49188401089474
76,2016-10-23,115.76746857081801,112.68983861070706,118.7443106766799
77,2016-10-30,112.63199096803125,109.63540787525211,115.36754431767784
78,2016-11-06,112.38352304142997,109.42374862469154,115.3022342474872
79,2016-11-13,109.70326512468782,106.68590977604453,112.3965828954388
80,2016-11-20,108.91542153599644,106.17605538839658,111.93651079640995
81,2016-11-27,106.00876853729028,102.87608752709696,108.94322889790013
82,2016-12-04,103.38484881867903,100.50295609050859,106.33523129675187
83,2016-12-11,100.61333253214953,97.61075925845346,103.51588824023273
84,2016-12-18,101.60235379182544,98.61311621644533,104.39201564950838
85,2016-12-25,102.99208138070487,99.96325242355226,105.83905089088184
86,2017-01-01,104.99100272632379,102.13170584242316,107.80794055467729
87,2017-01-08,103.57995559689513,100.83018407598048,106.4240851598678
88,2017-01-15,101.8352464719841,98.93856009576119,104.75628354223939
89,2017-01-22,100.99060689243812,98.13486660131043,103.98209347239423
90,2017-01-29,101.69372260233436,98.83097666535252,104.58064793282847
91,2017-02-05,104.4147191439803,101.17816003811112,107.29448048594675
92,2017-02-12,102.28571639915029,99.56920292505089,105.38984563707368
93,2017-02-19,101.37930549419657,98.40264652069476,104.31014747623938
94,2017-02-26,100.0655810887987,97.09996145651014,102.89379866900748
95,2017-03-05,101.6223015821884,98.82473854787622,104.52075747089202
96,2017-03-12,104.00194160632269,101.26314284260565,106.87889478423271
97,2017-03-19,106.89179739828133,104.22410974949362,109.72131831288434
98,2017-03-26,106.69440390762551,103.77164668882683,109.55499318839725
99,2017-04-02,106.322475022305,103.26091576878386,109.24337131378145
100,2017-04-09,108.15502451359863,105.37967142089158,111.20040220321202
101,2017-04-16,107.63358913704589,104.57267932469756,110.63332366941903
102,2017-04-23,107.67766586549736,104.54991168556543,110.61977867614523
103,2017-04-30,107.93137992002129,105.23661643048705,110.8510928792882
104,2017-05-07,110.47568085596694,107.6267036819947,113.07318366775195
105,2017-05-14,110.57904011787832,107.69263589010534,113.37775279881603
106,2017-05-21,113.00378874078814,110.13230460578052,115.77480467677341
107,2017-05-28,113.26672084070456,110.53650608528183,116.27208834086954
108,2017-06-04,113.83080119146257,110.98813550855562,116.6635006209988
109,2017-06-11,114.9857340312167,112.17123487896909,117.68611761611359
110,2017-06-18,117.02960671819166,114.09254466193016,120.00934902669047
111,2017-06-25,117.51616796335598,114.42354505981069,120.37235096662813
112,2017-07-02,117.57542518524477,114.68252825132515,120.47803880023984
113,2017-07-09,118.67864351574816,115.62286172894751,121.82747262723977
114,2017-07-16,116.65660622671004,113.84391203311895,119.43236387152436
115,2017-07-23,116.86117437694388,114.00980838544868,119.65484195446122
116,2017-07-30,117.95822706844588,115.06208774343193,120.78564363104134
117,2017-08-06,120.49531530984382,117.48982368660779,123.45824924237372
118,2017-08-13,125.03824260206564,122.01516074783838,127.80296035557075
119,2017-08-20,120.38424047536998,117.59628942535191,123.25944398853338
120,2017-08-27,119.90674858534268,117.20675688592326,122.70210459457527
121,2017-09-03,120.73477347282954,118.02688432325974,123.40382931644447
122,2017-09-10,122.11115632443934,119.1608872247117,125.00236380257948
123,2017-09-17,121.72865401345213,118.80036031644465,124.73795292067024
124,2017-09-24,119.42485096197238,116.50897058834401,122.45278338744004
125,2017-10-01,118.0916009622603,115.46901165811809,121.15900113664932
126,2017-10-08,119.7831244770377,116.90454550890993,122.76278897987993
127,2017-10-15,117.7974613290942,114.86342691039982,120.94736199789358
128,2017-10-22,116.04266053274537,113.32323584393139,119.19927139817564
129,2017-10-29,112.7449355756534,109.7255702671957,115.73815995298082
130,2017-11-05,111.13975258788234,108.27445435260023,114.11091711487258
131,2017-11-12,115.07761163464457,112.11998889446616,117.97273182639961
132,2017-11-19,109.07106403977951,106.28727412421512,111.8615948583766
133,2017-11-26,106.55869790335232,103.78900507912192,109.56858581533321
134,2017-12-03,103.80462673205055,100.98526375304174,106.40767154936866
135,2017-12-10,103.0019983581539,100.10184240380978,105.81288701499827
136,2017-12-17,102.6247547474398,99.78470399412767,105.81674883119729
137,2017-12-24,102.91044109853134,99.86599445084425,105.75199700290764
138,2017-12-31,103.30949551681634,100.3262479323067,106.29279760634618
139,2018-01-07,104.51439873481753,101.6913322963177,107.40311889584045
140,2018-01-14,101.6357900446646,98.5948225449407,104.40325325426043
141,2018-01-21,101.70074307680116,98.89151629313743,104.49651292532414
142,2018-01-28,102.24214363239521,99.28376528895504,105.20713483290345
143,2018-02-04,103.88163701861657,100.92366735496094,106.66273067338362
144,2018-02-11,102.94024519203992,100.05734024997348,105.66917265850049
145,2018-02-18,102.4020516989563,99.37264666617389,105.40143262508829
146,2018-02-25,100.64688186900537,97.69169555605689,103.71592750350698
147,2018-03-04,101.56893160324748,98.57258597225926,104.50845994467824
148,2018-03-11,105.77105918537956,102.77644194254414,108.6123123661171
149,2018-03-18,107.45019376607105,104.48233947719619,110.46284631999727
150,2018-03-25,107.36777360756557,104.48933602641709,110.34472217263242
151,2018-04-01,106.41312920498652,103.28539055877238,109.59640696857005
152,2018-04-08,107.50696667464501,104.31589738315004,110.53325692259011
153,2018-04-15,105.91611462738912,102.6481136126079,108.8197518610406
154,2018-04-22,107.03900187202115,104.09192193343266,110.16379546276181
155,2018-04-29,107.17317377925971,103.98686530848885,110.26908780475125
156,2018-05-06,108.57541636015407,105.33053704148884,111.73506521408771
157,2018-05-13,109.99687775769063,107.04780276399177,113.39479962694293
158,2018-05-20,112.39063874982124,109.10930815420248,115.63469718094981
159,2018-05-27,112.49517151866283,109.563182396385,115.72494677430075
160,2018-06-03,112.79057477174135,109.4459597907184,116.23578136133627
161,2018-06-10,115.40679166311683,111.93026751463226,119.02629951347035
162,2018-06-17,115.82943983031232,112.151488681445,119.39524628171695
163,2018-06-24,116.55400666884879,113.07045549383352,120.1124683967303
164,2018-07-01,116.21658463207267,112.69319718132937,119.9286214152385
165,2018-07-08,116.48414725181925,112.53679235465086,120.45215873806396
166,2018-07-15,113.82080761975251,109.76015413413887,117.80310049711048
167,2018-07-22,114.95395459963358,111.2365894855148,118.9732738812919
168,2018-07-29,116.04347425426424,112.29261267850492,120.11709303702759
169,2018-08-05,118.03062986600614,114.1844991041372,122.03691109685597
170,2018-08-12,124.64799763379753,120.43764342510296,128.8621488807439
171,2018-08-19,119.62574195230196,115.50001531035176,124.06119772147386
172,2018-08-26,118.74830593910414,114.29769189011536,123.28845756058733
173,2018-09-02,119.23441471638459,114.81071290297956,123.8940555891129
174,2018-09-09,121.93120313536676,117.31248005450614,126.69947261596133
175,2018-09-16,120.32301043906982,115.40303246173984,125.24612836530473
176,2018-09-23,118.63165592081457,113.77136110584333,123.42886713257818
177,2018-09-30,122.93946668950338,118.04635251840253,127.9266519534841
178,2018-10-07,117.13584866434311,111.96670301784143,122.31980885046647
179,2018-10-14,115.23505668741964,110.07492485012864,120.8552056719935
180,2018-10-21,114.77320007913448,109.12167358571767,120.5655996793758
181,2018-10-28,111.68821543340337,106.08166160559452,117.78749648451962
182,2018-11-04,109.49145252989585,103.57135307188744,115.36007168797764
183,2018-11-11,109.1659014982548,103.34706147382961,115.64635872621702
184,2018-11-18,108.62668624484158,102.22825646225377,115.06663913545991
185,2018-11-25,106.03855160287608,100.30450022572242,112.8659904041338
186,2018-12-02,102.97095907773674,96.49249719895639,109.50030991536664
187,2018-12-09,102.5236833317675,96.27349363552219,109.44843327006112
188,2018-12-16,100.42854567118484,94.07834057509913,107.3540946149511
189,2018-12-23,101.43444922844732,94.72638671704607,108.68148734434274
190,2018-12-30,101.74678976918133,94.86173142681054,109.46878960476857
191,2019-01-06,101.94183461297936,94.74897714132622,109.80209979486973
192,2019-01-13,99.5129605441778,92.53936041049474,107.51541597724824
193,2019-01-20,100.08565339477589,92.882666683108,108.17102125872918
194,2019-01-27,100.50140587322298,92.40969630299345,108.54480053996947
195,2019-02-03,102.02010536385698,93.96199033460573,110.35614532283427
196,2019-02-10,103.5661444458756,95.25178431511961,112.2704626674659
197,2019-02-17,102.06060288416721,94.09257550077531,110.91023984431637
198,2019-02-24,99.84799861506475,91.33363022150594,108.91500301274023
199,2019-03-03,99.88990427655165,91.17949286082728,109.37622384962162
200,2019-03-10,103.92590011165913,94.8489774261678,113.69915460952483
201,2019-03-17,104.61731390139514,95.66586129987277,114.71136814699503
202,2019-03-24,105.912399729744,97.03300113280983,115.43133077251717
203,2019-03-31,104.97518148685458,95.86691397777102,115.19178821189686
204,2019-04-07,104.84953620029549,95.0163143886094,115.15631997762584
205,2019-04-14,104.14030630260831,94.62770170448199,114.75257438582402
206,2019-04-21,105.61834673059143,95.25561482824875,116.46536352386022
207,2019-04-28,105.652555760552,95.44965631940642,116.92264223649047
208,2019-05-05,106.7978476575242,96.66723749385015,118.00146543820696
209,2019-05-12,110.18866767418866,99.74010211529641,121.3697449452587
210,2019-05-19,111.33792264868241,100.79879165130615,123.13183694101224
211,2019-05-26,111.54530948815695,100.43488981366333,123.4017251416739
212,2019-06-02,111.33328595012219,100.13401365140757,123.49706676912056
213,2019-06-09,113.29463498536803,101.16498363617289,125.79066514019598
214,2019-06-16,112.73501266225153,100.66761086583567,125.34510654083007
215,2019-06-23,114.76003106391404,102.82591170021455,127.82471063826452
216,2019-06-30,114.70576204228738,102.16196973818013,127.79297983816377
217,2019-07-07,114.20034034197089,101.71237029667412,127.6222665832978
218,2019-07-14,112.90220719200127,99.71957142706027,126.28052562366614
219,2019-07-21,113.73831125631112,100.42535815115524,127.57736655290105
220,2019-07-28,114.45695952434515,101.79805381092994,128.88720829868822
